CustomerId,DateId,LocationName,TransactionTypeId,SKU,NetSales,Quantity,DiscountAmount
12924,5/24/2021,Online,1,S375,117,1,13
12924,5/24/2021,Online,1,S433,27,1,3
10519,4/28/2021,Online,1,S433,30,1,0
10519,4/28/2021,Online,1,S561,200,1,0
15407,6/6/2021,Online,1,S554,200,1,0
77,5/10/2021,Destin Flagship,1,S402,13.99,1,0
11365,5/17/2021,Online,1,S458,36,1,4
12888,5/18/2021,Online,1,S414,360,2,0
10317,4/26/2021,Online,1,S368,169,1,0
10317,4/26/2021,Online,1,S370,30,1,0
5872,5/17/2021,Fort Walton Beach Flagship,1,S450,20,1,0
,5/14/2021,Destin Flagship,1,S385,250,1,0
,5/22/2021,Online,1,S512,20,1,0
,5/10/2021,Online,1,S375,130,1,0
12028,6/21/2021,Online,1,S41,749,1,0
3570,5/14/2021,Grayton Beach Flagship,1,S15,454.3,1,194.7
15751,6/8/2021,Online,1,S414,180,1,0
4080,5/21/2021,Destin Flagship,1,S304,16,1,16
1629,5/12/2021,Online,1,S427,40,1,0
12054,5/11/2021,Online,1,S420,20,1,0
12054,5/11/2021,Online,1,S459,200,1,0
12054,5/11/2021,Online,1,S76,1299,1,0
12303,5/14/2021,Online,1,S422,160,2,0
5941,5/19/2021,Online,1,S554,190,1,10
,5/15/2021,Destin Flagship,1,S592,13.99,1,0
,5/27/2021,Online,1,S380,599.99,1,200
16547,6/14/2021,Grayton Beach Flagship,4,S2,899,1,0
16547,6/14/2021,Grayton Beach Flagship,4,S414,180,1,0
,6/7/2021,Online,1,S370,30,1,0
,6/7/2021,Online,1,S367,149,1,0
17473,6/21/2021,Online,1,S443,90,1,0
6106,6/9/2021,Online,1,S20,649,1,0
,5/18/2021,Online,1,S375,130,1,0
10852,5/7/2021,Online,1,S559,210,1,0
,6/16/2021,Online,1,S420,20,1,0
12308,5/14/2021,Online,1,S370,30,1,0
11430,5/12/2021,Destin Flagship,1,S463,200,1,0
11430,5/12/2021,Destin Flagship,1,S450,20,1,0
,6/23/2021,Online,1,S85,1499,1,0
6879,6/16/2021,Fort Walton Beach Flagship,1,S329,13,1,13
15744,6/11/2021,Online,1,S75,1249,1,50
16862,6/17/2021,Online,1,S11,1349,1,0
16862,6/17/2021,Online,1,S427,40,1,0
11657,5/7/2021,Online,1,S30,1099,1,0
11657,5/7/2021,Online,1,S388,25,1,0
172,6/19/2021,Grayton Beach Flagship,1,S263,26,1,0
172,6/19/2021,Grayton Beach Flagship,1,S267,26,1,0
10842,5/16/2021,Online,1,S414,180,1,0
,5/7/2021,Online,1,S47,999,1,0
,5/7/2021,Online,1,S427,40,1,0
913,5/9/2021,Online,1,S496,12,1,0
,5/14/2021,Online,1,S62,1549,1,0
11743,5/8/2021,Online,1,S26,1299,1,0
3134,6/2/2021,Online,1,S41,749,1,0
12882,5/18/2021,Online,1,S16,649,1,0
12882,5/18/2021,Online,1,S458,40,1,0
2379,5/8/2021,Online,1,S375,200,2,60
2379,5/8/2021,Online,1,S85,1499,1,0
2379,5/8/2021,Online,1,S82,1499,1,0
,5/9/2021,Online,1,S464,50,1,0
10841,4/30/2021,Online,1,S370,30,1,0
10841,4/30/2021,Online,1,S388,50,2,0
10841,4/30/2021,Online,1,S367,298,2,0
,4/30/2021,Online,1,S420,20,1,0
15187,6/4/2021,Online,1,S367,149,1,0
12796,5/19/2021,Online,1,S5,899.1,1,99.9
2520,5/5/2021,Online,1,S410,60,1,0
2520,5/5/2021,Online,1,S409,60,1,0
14573,5/31/2021,Online,1,S414,180,1,0
3643,5/19/2021,Online,1,S368,164.4,1,4.6
3643,5/19/2021,Online,1,S388,48.65,2,1.35
3643,5/19/2021,Online,1,S367,144.95,1,4.05
,4/30/2021,Destin Flagship,1,S84,1499,1,0
,4/30/2021,Destin Flagship,1,S440,200,1,0
,4/30/2021,Destin Flagship,1,S446,120,1,0
,4/30/2021,Destin Flagship,1,S414,180,1,0
13746,5/25/2021,Online,1,S368,169,1,0
13746,5/25/2021,Online,1,S370,30,1,0
13746,5/25/2021,Online,1,S388,25,1,0
7605,4/15/2021,Online,4,S11,1299,1,0
7605,4/15/2021,Online,4,S67,1799,1,0
,6/4/2021,Grayton Beach Flagship,1,S194,13,1,13
11633,5/7/2021,Grayton Beach Flagship,1,S35,799,1,0
11633,5/7/2021,Grayton Beach Flagship,1,S427,40,1,0
16638,6/15/2021,Online,1,S84,1499,1,0
14551,5/31/2021,Online,1,S458,40,1,0
14551,5/31/2021,Online,1,S433,30,1,0
14551,5/31/2021,Online,1,S432,30,1,0
14551,5/31/2021,Online,1,S446,120,1,0
,5/1/2021,Online,1,S26,1299,1,0
2399,5/4/2021,Online,1,S41,749,1,0
15784,6/9/2021,Online,1,S530,200,1,0
774,5/29/2021,Destin Flagship,1,S563,189,1,21
774,5/29/2021,Destin Flagship,1,S291,23.4,1,2.6
774,5/29/2021,Destin Flagship,1,S266,23.4,1,2.6
774,5/29/2021,Destin Flagship,1,S77,1169.1,1,129.9
774,5/29/2021,Destin Flagship,1,S573,67.5,1,7.5
774,5/29/2021,Destin Flagship,1,S427,36,1,4
3557,5/26/2021,Online,1,S20,584.1,1,64.9
9857,5/1/2021,Online,1,S423,140,1,0
9857,5/1/2021,Online,1,S375,130,1,0
,6/26/2021,Fort Walton Beach Flagship,1,S458,40,1,0
15169,6/4/2021,Fort Walton Beach Flagship,1,S7,949,1,0
15169,6/4/2021,Fort Walton Beach Flagship,1,S544,99.95,1,0
15169,6/4/2021,Fort Walton Beach Flagship,1,S427,40,1,0
15169,6/4/2021,Fort Walton Beach Flagship,1,S422,80,1,0
12052,5/11/2021,Online,1,S51,899.1,1,99.9
17039,6/18/2021,Grayton Beach Flagship,1,S504,20,1,0
17039,6/18/2021,Grayton Beach Flagship,1,S508,20,1,0
14337,5/30/2021,Online,1,S511,20,1,0
5029,2/17/2021,Online,1,S15,584.1,1,64.9
5029,2/17/2021,Online,1,S62,1349.1,1,149.9
5029,2/17/2021,Online,1,S618,171,1,19
5029,2/17/2021,Online,1,S620,171,1,19
5029,2/17/2021,Online,1,S511,18,1,2
5029,2/17/2021,Online,1,S512,18,1,2
14141,5/28/2021,Online,6,S2,899,1,0
10660,5/2/2021,Online,1,S462,180,1,20
10660,5/2/2021,Online,1,S558,189,1,21
10660,5/2/2021,Online,1,S446,108,1,12
10660,5/2/2021,Online,1,S76,1169.1,1,129.9
15729,6/14/2021,Online,1,S492,18,1,0
15729,6/14/2021,Online,1,S634,29.95,1,0
15729,6/14/2021,Online,1,S389,40,1,0
12663,5/16/2021,Online,1,S368,169,1,0
11894,5/9/2021,Online,1,S367,149,1,0
11881,5/9/2021,Online,1,S414,180,1,0
11881,5/9/2021,Online,1,S1,899,1,0
,5/1/2021,Online,1,S33,799,1,0
,5/1/2021,Online,1,S427,40,1,0
16658,6/15/2021,FWB Warehouse,6,S420,20,1,0
65,5/1/2021,Grayton Beach Flagship,1,S613,25,1,0
65,5/1/2021,Grayton Beach Flagship,1,S416,20,1,0
10650,4/28/2021,Fort Walton Beach Flagship,1,S35,759.05,1,39.95
10987,5/1/2021,Online,1,S450,20,1,0
13402,5/22/2021,Online,1,S50,999,1,0
13561,5/23/2021,Online,1,S370,30,1,0
13561,5/23/2021,Online,1,S388,50,2,0
13561,5/23/2021,Online,1,S367,149,1,0
13561,5/23/2021,Online,1,S368,169,1,0
15389,6/6/2021,Online,1,S368,169,1,0
15389,6/6/2021,Online,1,S370,30,1,0
15389,6/6/2021,Online,1,S388,25,1,0
15500,6/7/2021,Online,1,S530,200,1,0
15500,6/7/2021,Online,1,S528,200,1,0
11852,5/9/2021,Online,1,S392,275,1,0
11852,5/9/2021,Online,1,S458,40,1,0
11852,5/9/2021,Online,1,S11,1349,1,0
11852,5/9/2021,Online,1,S427,40,1,0
11852,5/9/2021,Online,1,S556,210,1,0
12172,5/12/2021,Online,1,S48,999,1,0
12172,5/12/2021,Online,1,S459,200,1,0
,5/11/2021,Online,1,S388,100,4,0
,5/11/2021,Online,1,S369,299,1,0
,5/11/2021,Online,1,S367,298,2,0
12560,5/16/2021,Online,1,S562,210,1,0
14668,6/1/2021,Online,1,S427,39.41,1,0.59
14668,6/1/2021,Online,1,S18,639.59,1,9.41
1686,6/20/2021,Online,1,S82,1499,1,0
1686,6/20/2021,Online,1,S414,180,1,0
1686,6/20/2021,Online,1,S440,200,1,0
1686,6/20/2021,Online,1,S146,40,1,0
1686,6/20/2021,Online,1,S490,18,1,0
1686,6/20/2021,Online,1,S443,90,1,0
1686,6/20/2021,Online,1,S432,30,1,0
1686,6/20/2021,Online,1,S446,120,1,0
1686,6/20/2021,Online,1,S556,210,1,0
2468,6/18/2021,Online,1,S449,81,1,9
13324,5/22/2021,Online,1,S446,120,1,0
13324,5/22/2021,Online,1,S375,200,2,60
13324,5/22/2021,Online,1,S31,1099,1,0
13324,5/22/2021,Online,1,S82,1499,1,0
3411,5/24/2021,Online,1,S368,338,2,0
,6/22/2021,Online,1,S558,210,1,0
,6/22/2021,Online,1,S433,30,1,0
,6/22/2021,Online,1,S27,1399,1,0
3938,5/30/2021,Online,1,S41,749,1,0
15339,6/23/2021,Online,1,S16,649,1,0
15339,6/23/2021,Online,1,S458,80,2,0
15339,6/23/2021,Online,1,S4,399,1,0
13857,5/29/2021,Online,1,S16,584.1,1,64.9
14171,5/29/2021,Online,1,S50,999,1,0
,5/22/2021,Grayton Beach Flagship,1,S458,80,2,0
10470,4/27/2021,Online,1,S375,130,1,0
,6/25/2021,Online,1,S401,180,1,20
17510,6/22/2021,Online,1,S92,1099,1,0
14151,5/28/2021,Online,1,S458,40,1,0
14151,5/28/2021,Online,1,S16,649,1,0
12297,5/14/2021,Online,1,S432,30,1,0
12297,5/14/2021,Online,1,S82,1499,1,0
12297,5/14/2021,Online,1,S556,189,1,21
12297,5/14/2021,Online,1,S440,180,1,20
12297,5/14/2021,Online,1,S375,90,1,40
,5/7/2021,Destin Flagship,1,S558,199.5,1,10.5
,5/7/2021,Destin Flagship,1,S458,76,2,4
,5/7/2021,Destin Flagship,1,S414,171,1,9
,5/7/2021,Destin Flagship,1,S47,949.05,1,49.95
,5/7/2021,Destin Flagship,1,S51,949.05,1,49.95
,5/7/2021,Destin Flagship,1,S20,616.55,1,32.45
12128,5/22/2021,Online,1,S370,30,1,0
5872,5/26/2021,Fort Walton Beach Flagship,1,S508,19,1,1
5872,5/26/2021,Fort Walton Beach Flagship,1,S490,17.1,1,0.9
11473,5/5/2021,Online,1,S6,949,1,0
11473,5/5/2021,Online,1,S458,40,1,0
14630,6/1/2021,Online,1,S35,799,1,0
2035,6/9/2021,Online,1,S412,30,1,0
2035,6/9/2021,Online,1,S558,210,1,0
7036,5/29/2021,Fort Walton Beach Flagship,1,S375,65,1,65
18223,6/27/2021,Online,1,S100,3419.05,1,179.95
17247,6/20/2021,Online,1,S16,649,1,0
13067,5/20/2021,Online,1,S370,30,1,0
13067,5/20/2021,Online,1,S367,149,1,0
11644,5/7/2021,Destin Flagship,1,S573,52.5,1,22.5
11644,5/7/2021,Destin Flagship,1,S630,40,1,0
,6/8/2021,Online,1,S446,120,1,0
10798,4/30/2021,Online,1,S548,40,1,0
2255,6/25/2021,Online,1,S634,29.95,1,0
2255,6/25/2021,Online,1,S389,40,1,0
9820,4/27/2021,Online,1,S368,169,1,0
13124,5/20/2021,Fort Walton Beach Flagship,1,S62,549,1,1000
16295,6/13/2021,Online,1,S388,25,1,0
16295,6/13/2021,Online,1,S367,149,1,0
12273,5/13/2021,Online,1,S48,999,1,0
12273,5/13/2021,Online,1,S41,749,1,0
12273,5/13/2021,Online,1,S432,60,2,0
12273,5/13/2021,Online,1,S458,80,2,0
12273,5/13/2021,Online,1,S414,180,1,0
11671,6/10/2021,Online,1,S27,1399,1,0
12214,5/24/2021,Online,1,S380,599.99,1,200
17737,6/23/2021,Online,1,S458,40,1,0
17737,6/23/2021,Online,1,S104,1649,1,0
,5/3/2021,Online,1,S561,189,1,21
10720,4/29/2021,Online,1,S26,1169.1,1,129.9
6491,6/16/2021,Online,6,S453,20,1,0
6491,6/16/2021,Online,6,S186,26,1,0
6491,6/16/2021,Online,6,S410,60,1,0
14445,5/30/2021,Online,1,S61,1549,1,0
14445,5/30/2021,Online,1,S427,40,1,0
14445,5/30/2021,Online,1,S446,120,1,0
10465,5/5/2021,Online,1,S433,30,1,0
10465,5/5/2021,Online,1,S423,140,1,0
10465,5/5/2021,Online,1,S375,200,2,60
10465,5/5/2021,Online,1,S414,180,1,0
10465,5/5/2021,Online,1,S92,1099,1,0
16635,6/15/2021,Grayton Beach Flagship,1,S227,26,1,0
16635,6/15/2021,Grayton Beach Flagship,1,S140,40,1,0
16635,6/15/2021,Grayton Beach Flagship,1,S598,14.99,1,0
10673,4/29/2021,Online,6,S420,20,1,0
,6/15/2021,Online,1,S388,50,2,0
14458,5/30/2021,Online,1,S41,749,1,0
15288,6/5/2021,Online,1,S16,649,1,0
3123,6/6/2021,Online,1,S416,20,1,0
16943,6/17/2021,Online,1,S414,180,1,0
16943,6/17/2021,Online,1,S92,1099,1,0
13392,5/22/2021,Online,1,S47,989,1,10
11665,5/7/2021,Fort Walton Beach Flagship,4,S30,1044.05,1,54.95
11665,5/7/2021,Fort Walton Beach Flagship,4,S414,171,1,9
11665,5/7/2021,Fort Walton Beach Flagship,4,S388,23.75,1,1.25
11665,5/7/2021,Fort Walton Beach Flagship,4,S375,100.1,1,29.9
13506,5/23/2021,Online,1,S91,989.38,1,9.62
13506,5/23/2021,Online,1,S458,39.62,1,0.38
12280,5/13/2021,Online,1,S370,30,1,0
12280,5/13/2021,Online,1,S368,338,2,0
13288,5/22/2021,Online,1,S390,119,1,0
3068,4/25/2021,Online,1,S416,20,1,0
3068,4/25/2021,Online,1,S392,275,1,0
14115,5/28/2021,Online,1,S388,25,1,0
14115,5/28/2021,Online,1,S368,169,1,0
15229,6/5/2021,Online,1,S427,40,1,0
15229,6/5/2021,Online,1,S6,949,1,0
7606,4/27/2021,Online,1,S375,90,1,40
7606,4/27/2021,Online,1,S414,162,1,18
7606,4/27/2021,Online,1,S86,1349.1,1,149.9
12381,5/14/2021,Fort Walton Beach Flagship,1,S24,779.4,1,519.6
12381,5/14/2021,Fort Walton Beach Flagship,1,S33,559.3,1,239.7
12381,5/14/2021,Fort Walton Beach Flagship,1,S414,144,1,36
,6/18/2021,Online,1,S388,25,1,0
,6/18/2021,Online,1,S369,299,1,0
16062,6/11/2021,Online,1,S414,180,1,0
16062,6/11/2021,Online,1,S30,1099,1,0
5872,6/29/2021,Fort Walton Beach Flagship,1,S449,85.5,1,4.5
,5/27/2021,Online,1,S573,150,2,0
7688,5/2/2021,Online,1,S400,180,1,20
2408,5/4/2021,Online,1,S427,40,1,0
2408,5/4/2021,Online,1,S414,180,1,0
2408,5/4/2021,Online,1,S47,999,1,0
11635,5/27/2021,Online,1,S380,599.99,1,200
664,5/5/2021,Online,1,S388,25,1,0
12936,5/22/2021,Online,1,S414,180,1,0
,5/31/2021,Online,1,S414,180,1,0
,5/31/2021,Online,1,S427,40,1,0
11067,5/2/2021,Grayton Beach Flagship,1,S7,949,1,0
11067,5/2/2021,Grayton Beach Flagship,1,S630,40,1,0
10242,4/26/2021,Online,1,S52,899.1,1,99.9
10242,4/26/2021,Online,1,S556,180,1,20
10242,4/26/2021,Online,1,S397,180,1,20
10242,4/26/2021,Online,1,S459,180,1,20
10242,4/26/2021,Online,1,S50,899.1,1,99.9
,6/25/2021,Online,1,S433,30,1,0
,6/25/2021,Online,1,S9,1149,1,0
,5/27/2021,Online,1,S380,799.99,1,0
,5/27/2021,Online,1,S375,100,1,30
,5/27/2021,Online,1,S84,1499,1,0
5132,4/20/2021,Online,4,S558,200,1,0
15689,6/8/2021,Online,1,S432,60,2,0
15689,6/8/2021,Online,1,S433,60,2,0
,6/1/2021,Online,1,S18,584.1,1,64.9
16235,6/12/2021,Online,1,S18,649,1,0
16235,6/12/2021,Online,1,S20,649,1,0
5872,6/8/2021,Fort Walton Beach Flagship,1,S427,40,1,0
5872,6/8/2021,Fort Walton Beach Flagship,1,S445,50,1,0
11839,5/31/2021,Online,1,S427,40,1,0
12148,5/12/2021,Online,1,S41,749,1,0
12148,5/12/2021,Online,1,S414,180,1,0
11955,5/13/2021,Online,1,S367,298,2,0
11955,5/13/2021,Online,1,S388,100,4,0
14274,6/2/2021,Online,1,S16,649,1,0
13731,5/25/2021,Online,1,S460,180,1,20
13731,5/25/2021,Online,1,S77,1169.1,1,129.9
16633,6/15/2021,Online,1,S27,1399,1,0
,6/17/2021,Online,1,S458,40,1,0
,6/17/2021,Online,1,S496,12,1,0
,6/17/2021,Online,1,S416,40,2,0
13760,6/14/2021,Online,1,S416,20,1,0
13760,6/14/2021,Online,1,S427,80,2,0
13760,6/14/2021,Online,1,S460,200,1,0
13760,6/14/2021,Online,1,S62,1549,1,0
12082,5/11/2021,Online,1,S52,999,1,0
2708,6/21/2021,Online,1,S414,180,1,0
,6/24/2021,Online,1,S421,20,1,0
,6/24/2021,Online,1,S464,50,1,0
15408,6/6/2021,Online,1,S557,210,1,0
15408,6/6/2021,Online,1,S85,1499,1,0
105,5/26/2021,Grayton Beach Flagship,1,S427,40,1,0
15568,6/7/2021,Grayton Beach Flagship,1,S386,250,1,0
15568,6/7/2021,Grayton Beach Flagship,1,S405,60,1,0
15568,6/7/2021,Grayton Beach Flagship,1,S414,180,1,0
12466,5/15/2021,Grayton Beach Flagship,1,S33,559.3,1,239.7
13612,5/24/2021,Online,1,S35,794.3,1,4.7
13612,5/24/2021,Online,1,S18,645.19,1,3.81
13612,5/24/2021,Online,1,S573,74.56,1,0.44
13612,5/24/2021,Online,1,S414,178.95,1,1.05
13982,6/1/2021,Online,1,S414,175.26,1,4.74
13982,6/1/2021,Online,1,S528,194.74,1,5.26
7036,5/11/2021,Destin Flagship,1,S402,11.9,1,2.09
3702,5/19/2021,Online,1,S370,27,1,3
13776,5/25/2021,Online,1,S440,200,1,0
13776,5/25/2021,Online,1,S558,210,1,0
15027,6/3/2021,Fort Walton Beach Flagship,1,S35,799,1,0
15027,6/3/2021,Fort Walton Beach Flagship,1,S414,180,1,0
15027,6/3/2021,Fort Walton Beach Flagship,1,S427,40,1,0
15027,6/3/2021,Fort Walton Beach Flagship,1,S433,30,1,0
,4/28/2021,Online,1,S25,1299,1,0
12188,5/17/2021,Online,1,S370,30,1,0
12188,5/17/2021,Online,1,S367,149,1,0
13859,5/26/2021,Online,1,S16,649,1,0
13859,5/26/2021,Online,1,S414,180,1,0
13859,5/26/2021,Online,1,S427,40,1,0
15449,6/6/2021,Online,1,S2,899,1,0
14389,5/30/2021,Fort Walton Beach Flagship,4,S92,1099,1,0
14389,5/30/2021,Fort Walton Beach Flagship,4,S412,30,1,0
14389,5/30/2021,Fort Walton Beach Flagship,4,S555,200,1,0
10461,4/27/2021,Online,1,S446,120,1,0
10461,4/27/2021,Online,1,S375,100,1,30
10461,4/27/2021,Online,1,S440,200,1,0
10461,4/27/2021,Online,1,S84,1499,1,0
1583,4/30/2021,Online,6,S62,1499,1,0
,5/20/2021,Online,1,S368,152.1,1,16.9
3138,5/21/2021,Online,1,S447,9.52,1,0.48
3138,5/21/2021,Online,1,S550,190.48,1,9.52
12776,5/17/2021,Online,1,S512,20,1,0
12776,5/17/2021,Online,1,S453,20,1,0
,5/18/2021,Online,6,S6,949,1,0
11002,5/1/2021,Online,1,S427,40,1,0
11002,5/1/2021,Online,1,S414,180,1,0
11002,5/1/2021,Online,1,S30,1099,1,0
15631,6/8/2021,Online,1,S418,200,1,0
11277,5/3/2021,Online,1,S563,210,1,0
11277,5/3/2021,Online,1,S50,999,1,0
16467,6/14/2021,Online,1,S420,20,1,0
17128,6/19/2021,Online,1,S458,40,1,0
,5/25/2021,Online,1,S440,200,1,0
,5/25/2021,Online,1,S380,599.99,1,200
12704,5/17/2021,Online,1,S92,1099,1,0
16844,6/16/2021,Online,1,S388,50,2,0
,5/5/2021,Online,1,S7,949,1,0
10547,4/28/2021,Online,1,S84,1499,1,0
11671,5/7/2021,Online,1,S368,338,2,0
11671,5/7/2021,Online,1,S369,299,1,0
11671,5/7/2021,Online,1,S25,1299,1,0
1821,5/9/2021,Online,1,S414,180,1,0
11304,5/6/2021,Online,1,S75,1249,1,50
16449,6/14/2021,Online,1,S369,299,1,0
,6/20/2021,Online,1,S432,30,1,0
,6/20/2021,Online,1,S558,210,1,0
,6/20/2021,Online,1,S433,30,1,0
,6/20/2021,Online,1,S414,180,1,0
,6/20/2021,Online,1,S27,1399,1,0
15911,6/10/2021,Online,1,S388,25,1,0
15911,6/10/2021,Online,1,S368,169,1,0
11991,5/17/2021,Fort Walton Beach Flagship,1,S556,210,1,0
16448,6/14/2021,Online,1,S370,30,1,0
16448,6/14/2021,Online,1,S367,298,2,0
10897,5/1/2021,Online,1,S561,200,1,0
10897,5/1/2021,Online,1,S433,30,1,0
10307,4/26/2021,Online,1,S450,20,1,0
8819,4/21/2021,Online,1,S35,799,1,0
8819,4/21/2021,Online,1,S441,25,1,0
8819,4/21/2021,Online,1,S464,50,1,0
8819,4/21/2021,Online,1,S412,30,1,0
8819,4/21/2021,Online,1,S48,999,1,0
8819,4/21/2021,Online,1,S463,200,1,0
8819,4/21/2021,Online,1,S4,399,1,0
,5/1/2021,Online,1,S388,25,1,0
,5/1/2021,Online,1,S368,169,1,0
10116,4/24/2021,Online,1,S388,50,2,0
10116,4/24/2021,Online,1,S368,338,2,0
17442,6/21/2021,Grayton Beach Flagship,1,S220,26,1,0
,6/9/2021,Destin Flagship,1,S15,584.1,1,64.9
,6/9/2021,Destin Flagship,1,S414,171,1,9
,6/9/2021,Destin Flagship,1,S318,24.7,1,1.3
,6/9/2021,Destin Flagship,1,S327,24.7,1,1.3
15099,6/4/2021,Online,1,S368,169,1,0
,6/6/2021,Destin Flagship,1,S7,949,1,0
,6/6/2021,Destin Flagship,1,S443,90,1,0
,6/6/2021,Destin Flagship,1,S458,80,2,0
,6/6/2021,Destin Flagship,1,S427,40,1,0
11189,5/5/2021,Online,1,S375,100,1,30
11189,5/5/2021,Online,1,S85,1499,1,0
11334,5/4/2021,Online,1,S427,40,1,0
11334,5/4/2021,Online,1,S61,1549,1,0
12724,5/17/2021,Online,6,S16,649,1,0
13182,5/31/2021,Online,1,S92,1089,1,10
5872,5/25/2021,Fort Walton Beach Flagship,1,S402,13.99,1,0
10470,5/24/2021,Online,1,S380,599.99,1,200
12572,5/16/2021,Online,1,S458,40,1,0
12572,5/16/2021,Online,1,S422,80,1,0
12572,5/16/2021,Online,1,S35,799,1,0
12572,5/16/2021,Online,1,S414,180,1,0
12572,5/16/2021,Online,1,S427,40,1,0
7257,5/29/2021,Fort Walton Beach Flagship,1,S268,13,1,13
,6/15/2021,Online,1,S462,180,1,20
,6/15/2021,Online,1,S50,899.1,1,99.9
14681,6/5/2021,Online,1,S449,90,1,0
10230,5/1/2021,Online,1,S414,153,1,27
16051,6/11/2021,Online,1,S27,1399,1,0
11022,5/2/2021,Online,1,S450,20,1,0
11821,5/8/2021,Online,1,S414,180,1,0
11821,5/8/2021,Online,1,S1,899,1,0
15596,6/7/2021,Grayton Beach Flagship,1,S388,25,1,0
14647,6/1/2021,Online,1,S367,149,1,0
1664,5/4/2021,Online,1,S76,1299,1,0
1664,5/4/2021,Online,1,S375,100,1,30
1664,5/4/2021,Online,1,S85,1499,1,0
1664,5/4/2021,Online,1,S523,230,1,0
1664,5/4/2021,Online,1,S528,200,1,0
1664,5/4/2021,Online,1,S433,60,2,0
1664,5/4/2021,Online,1,S561,210,1,0
1664,5/4/2021,Online,1,S400,200,1,0
2039,4/26/2021,Online,1,S412,30,1,0
17017,6/18/2021,Online,1,S414,180,1,0
,5/6/2021,Online,1,S62,1549,1,0
15360,6/6/2021,Online,1,S414,180,1,0
11745,5/8/2021,Grayton Beach Flagship,1,S10,1149,1,0
11745,5/8/2021,Grayton Beach Flagship,1,S427,40,1,0
13690,5/24/2021,Online,1,S18,639,1,10
15370,6/6/2021,Online,1,S51,999,1,0
15370,6/6/2021,Online,1,S412,30,1,0
15370,6/6/2021,Online,1,S464,50,1,0
15370,6/6/2021,Online,1,S459,200,1,0
15370,6/6/2021,Online,1,S20,649,1,0
15370,6/6/2021,Online,1,S557,210,1,0
11720,5/8/2021,Online,1,S458,36,1,4
11720,5/8/2021,Online,1,S422,72,1,8
11720,5/8/2021,Online,1,S427,36,1,4
11720,5/8/2021,Online,1,S61,1394.1,1,154.9
15220,6/5/2021,Online,1,S427,40,1,0
15220,6/5/2021,Online,1,S7,949,1,0
10961,5/1/2021,Online,1,S20,649,1,0
11511,5/6/2021,Online,1,S368,169,1,0
14470,5/31/2021,Online,1,S155,40,1,0
14419,5/30/2021,Online,1,S427,39.61,1,0.39
14419,5/30/2021,Online,1,S48,989.39,1,9.61
11961,5/10/2021,Online,1,S496,12,1,0
12852,5/18/2021,Online,4,S367,149,1,0
12852,5/18/2021,Online,4,S370,30,1,0
6416,5/5/2021,Online,1,S558,210,1,0
17187,6/19/2021,Fort Walton Beach Flagship,1,S217,32,1,0
17187,6/19/2021,Fort Walton Beach Flagship,1,S318,26,1,0
17187,6/19/2021,Fort Walton Beach Flagship,1,S261,26,1,0
17187,6/19/2021,Fort Walton Beach Flagship,1,S432,30,1,0
17187,6/19/2021,Fort Walton Beach Flagship,1,S135,13,1,13
17187,6/19/2021,Fort Walton Beach Flagship,1,S136,13,1,13
10246,5/7/2021,Fort Walton Beach Flagship,1,S371,30,1,30
14557,5/31/2021,Online,1,S414,180,1,0
,5/11/2021,Online,1,S6,949,1,0
16258,6/13/2021,Online,1,S414,180,1,0
16258,6/13/2021,Online,1,S41,749,1,0
16258,6/13/2021,Online,1,S367,149,1,0
3358,6/11/2021,Online,1,S639,10,1,0
2284,5/5/2021,Online,1,S439,499,1,0
11626,5/7/2021,Online,1,S422,80,1,0
11626,5/7/2021,Online,1,S393,275,1,0
13858,5/26/2021,Online,1,S2,899,1,0
13858,5/26/2021,Online,1,S368,169,1,0
13858,5/26/2021,Online,1,S367,149,1,0
13858,5/26/2021,Online,1,S414,180,1,0
,5/31/2021,Online,1,S76,1299,1,0
16620,6/15/2021,Fort Walton Beach Flagship,1,S41,711.55,1,37.45
14762,6/1/2021,Online,1,S369,299,1,0
11485,5/6/2021,Online,1,S368,84.5,1,84.5
11485,5/6/2021,Online,1,S617,100,1,100
11485,5/6/2021,Online,1,S367,74.5,1,74.5
,5/10/2021,Online,1,S13,1349,1,0
,5/10/2021,Online,1,S422,80,1,0
,5/10/2021,Online,1,S427,40,1,0
15416,6/6/2021,Fort Walton Beach Flagship,1,S453,20,1,0
16088,6/11/2021,Grayton Beach Flagship,1,S446,108,1,12
,5/20/2021,Online,1,S420,20,1,0
17145,6/19/2021,Online,1,S367,298,2,0
17145,6/19/2021,Online,1,S370,30,1,0
15431,6/6/2021,Online,1,S557,210,1,0
15431,6/6/2021,Online,1,S414,180,1,0
15431,6/6/2021,Online,1,S85,1499,1,0
,5/25/2021,Online,1,S1,899,1,0
14549,5/31/2021,Online,1,S427,39.52,1,0.48
14549,5/31/2021,Online,1,S33,789.48,1,9.52
6132,5/31/2021,Online,1,S316,24.84,1,1.16
6132,5/31/2021,Online,1,S459,191.16,1,8.84
13920,5/26/2021,Online,4,S35,794.55,1,4.45
13920,5/26/2021,Online,4,S48,993.45,1,5.55
,5/17/2021,Online,1,S446,114,1,6
,5/17/2021,Online,1,S76,1234.05,1,64.95
121,5/30/2021,Grayton Beach Flagship,1,S445,50,1,0
15812,6/9/2021,Online,1,S414,171,1,9
15242,6/5/2021,Grayton Beach Flagship,1,S375,190,2,70
13206,6/18/2021,Online,1,S427,40,1,0
